70.782750	71.582750	अ
78.162500	78.977500	अ
79.501281	80.326281	अ
99.345438	100.170438	अ
100.057469	100.892469	अ
103.720563	104.805563	आ
104.500750	105.285750	अ
113.750875	115.045875	आ
115.643344	117.068344	आ
134.657344	135.552344	अ
142.834469	144.194469	आ
153.262500	154.477500	आ
158.791625	159.536625	इ
161.044781	161.779781	इ
180.825219	181.530219	इ
182.179750	182.929750	अ
183.201875	183.886875	इ
190.242969	191.587969	ई
192.744687	194.334688	ई
198.708656	199.518656	ई
214.216000	214.951000	इ
214.940500	216.255500	ई
221.635156	222.425156	उ
223.539000	224.309000	उ
235.486563	236.221563	उ
236.959156	237.769156	अ
237.448531	238.703531	आ
238.648219	239.398219	इ
239.136344	240.351344	ई
240.348219	241.063219	उ
249.376531	250.656531	ऊ
250.964531	252.239531	ऊ
264.978125	265.743125	अ
265.401875	266.601875	आ
266.438844	267.128844	इ
266.888500	268.018500	ई
268.072875	268.637875	उ
268.556688	269.811688	ऊ
269.498938	270.288938	ऋ
270.052656	270.992656	ऊ
270.943281	271.668281	ऌ
290.038313	290.878313	ॠ
292.006438	292.736437	ॠ
296.369938	297.239938	ॠ
329.704031	330.584031	ॠ
358.608437	359.368437	ए
360.180031	361.000031	ए
364.237281	365.032281	ए
389.523188	390.323188	ए
390.270813	391.035813	ए
399.415813	400.290813	ऐ
400.745750	401.630750	ऐ
424.625063	425.500063	ऐ
447.201563	447.991562	ओ
449.218438	449.973438	ओ
452.196750	452.951750	ओ
475.572031	476.362031	औ
477.107500	477.872500	औ
484.041562	484.991563	ओ
485.294063	486.129063	औ
528.556000	529.276000	अ
530.976938	532.276938	आ
533.360594	534.115594	इ
536.050781	537.280781	ई
538.607125	539.367125	उ
541.686656	542.871656	ऊ
544.327281	545.137281	ऋ
545.623000	546.523000	ॠ
549.802500	550.587500	ए
552.095063	553.030063	ऐ
554.513281	555.498281	ओ
557.270000	557.935000	औ
